personId,movieId,characters
15735,5279,Mrs. Wilson
2296,5279,Robert Parks
10978,5279,Constance Trentham
10988,5279,Louisa Stockbridge
18325,5279,Ivor Novello
5470,5279,Sylvia McCordle
5658,5279,William McCordle
9015,5279,Mary Maceachran
20300,5279,Mrs. Croft
1639,5279,Elsie
27554,5279,Jennings
20766,5279,George
11864,5279,Henry Denton
42626,5279,Jeremy Blond
11275,5279,Inspector Thompson
4391,5279,Lord Raymond Stockbridge
38809,5279,Isobel McCordle
12438,5279,Morris Weissman
42627,5279,Freddie Nesbitt
937,5279,Probert
69597,11091,Beverly Donofrio
18324,11091,Ray Hasek
28472,11091,Jason
328,11091,Fay Forrester
33235,11091,Jason - Age 8
65261,10389,Wong Kar Mun
123659,10389,Yee (Mun's Sister)
3897,9430,Claire
98,9430,Ronna
12217,9430,Zack
18082,9430,Todd
886,9430,Burke
24965,9430,Adam
59284,9430,Simon Baines
19223,9430,Mannie
155946,9430,Switterman
55536,9430,Sandra
17637,9430,Marcus
1582,9430,Singh
13636,9430,Irene
88597,9430,Loop
68916,18837,Guld Goa Bowman
40325,18837,Lucy MacMillan
9575,9400,Stony
15758,9400,Cleo
2535,9400,Frankie
55314,9400,Tisean
56871,9400,Keith Weston
2231,31000,Andrew Sterling
4250,31000,Phil Gillman
8985,31000,Judy Gillman
2963,31000,Amos Odell
12850,31000,Chief of Police Cecil Tolliver
1370,31000,Officer Donnie Donaldson
10486,31000,Deputy Earl
33713,31000,Deputy Riley
33487,152426,Laurel Stevenson
923,152426,Bob Jenkins
52,152426,Captain Brian Engle
41266,152426,Nick Hopewell
13936,152426,Don Gaffney
170921,152426,Rudy Warwick
114058,152426,Albert Kaussner
13010,152426,Dinah Catherine Bellman
4689,152426,Craig Toomey
47983,6116,Victoria
47985,6116,Emma
47987,6116,Geri
36083,6116,TV Director
47989,6116,Mr. Step
47990,6116,Elvis
47991,6116,Bob
382,6116,Gent
11370,6116,Elton John
41419,6116,Hercuele Porot
7470,6116,Dennis
10222,6116,The Chief
10697,6116,
23880,9625,Lt. Jack Cole
35689,9625,Det. Jim Campbell
4029,9625,Frank Deverell
1248,9625,Mr. Smith
17225,9625,Jessica Cole
7090,9101,"Lt. Commander Thomas ""Tom"" Dodge"
34485,9101,Lt. Emily Lake
60949,9101,"Executive Officer Lt. Martin T. ""Marty"" Pascal"
5048,9101,Lt. Howard
6905,9101,Rear Admiral Yancy Graham
3905,9101,Captain Knox
9626,9101,Admiral Winslow
236327,9101,Seaman Buckman
18271,9101,Seaman Nitro 'Mike'
84077,9101,Planesman 1st Class Jefferson 'R.J.' Jackson
91448,9101,Engineman 1st Class Brad Stepanak
16846,9101,Seaman 2nd Class E.T. 'Sonar' Lovacelli
162707,9101,Orlando Ensign
226651,9101,Seaman Stanley 'Spots' Sylvesterson
13565,912,Thomas Crown
6450,912,Vicki Anderson
13946,912,Det. Lt. Eddy Malone
726,912,Erwin Weaver
13947,912,Sandy
13950,912,Jamie McDonald
5050,912,Carl
13952,912,Dave
1038,1945,Nell Kellty
3896,1945,Dr. Lovell
20162,1945,Dr. Paula Olsen
20163,1945,Dr. Paley
20164,1945,Mary Peterson
12538,1945,Sheriff Todd Peterson
4654,1945,Billy Fisher
20165,1945,"Don Fontana, Lovell's Attorney"
7447,2087,Carter Doc McCoy
326,2087,Carol McCoy
147,2087,Budy Travis
4512,2087,Jack Benyon
52,2087,Jim Deer Jackson
7906,2087,Fran Carvey
21376,2087,Harold Carvey
1233,2087,Frank Hansen
5605,2087,
40325,18491,Rei Ayanami
77931,18491,Misato Katsuragi
217144,18491,Keel Lorentz
14812,1628,Catherine
18216,1628,Jules
18217,1628,Jim
18218,1628,Thérèse
18219,1628,Sabine
18220,1628,Gilberte
4165,6644,Cole Thornton
10158,6644,Sheriff J.P. Harrah
3085,6644,Mississippi
50970,6644,Maudie
8496,6644,Dr. Miller
50971,6644,Bull Harris
50972,6644,Josephine MacDonald
1107,6644,Kevin MacDonald
68812,6644,Bart Jason
29312,6644,Nelse McLeod
13875,6644,Milt
50974,6644,Pedro
50975,6644,Luke MacDonald
39770,6644,Matt MacDonald
28781,10353,Jacquouille la Fripouille
1003,10353,Godefroy de Montmirail
64913,10353,Ginette la Clocharde
41877,10353,Béatrice:Frénégonde
73264,10353,Cora de Montmirail
19075,10353,Frère Ponce
5444,10353,Le gérant du supermarché
45447,10353,Maréchal des Logis Gibon
34584,10353,Le mari de Gisèle
35883,10353,Gisèle
6885,9822,Jill Young
1118,9822,Andrei Strasser
2053,9822,Gregg O'Hara
9788,9822,Cecily Banks
22109,9822,Garth
5471,9822,Pindi
19839,9822,Harry Ruben
21505,9822,Kweli
41517,9822,Jack
148122,9822,Vern
18262,9822,Commander Gorman
66758,9822,Partyguest
122726,39107,Paikuhan
1681,39107,Janemba
65510,39107,Kuririn
3392,9087,Andrew Shepherd
516,9087,Sydney Ellen Wade
521,9087,Lewis Rothschild
8349,9087,A.J. MacInerney
63279,9087,Robin McCall
112080,9087,Lucy Shepherd
20767,9087,Janie Basdin
19839,9087,Leon Kodak
3037,9087,Senator Bob Rumson
42133,9087,Beth Wade
61980,9087,Susan Sloan
78494,9087,Agent Cooper
42003,9087,Esther MacInerney
131642,9087,David
43115,9087,President René Jean D'Astier
4251,9087,Leo Solomon
50098,9070,Tommy Oliver:White Ranger
536099,9070,Aisha Campbell:Yellow Ranger
50096,9070,Adam Park:Black Ranger
56897,9070,Rocky DeSantos:Red Ranger
56895,9070,Kimberly Hart:Pink Ranger
56896,9070,Billy Cranston:Blue Ranger
652,9070,Ivan Ooze
60464,9070,Dulcea
135228,9070,Fred Kelman
164556,9070,Mr. Kelman
64838,10297,Loco Dempsey
3149,10297,Pola Debevoise
7570,10297,Schatze Page
14831,10297,Freddie Denmark
19181,10297,Eben
44728,10297,Tom Brookman
77159,10297,J. Stewart Merrill
8632,10297,Waldo Brewster
32428,10297,J.D. Hanley
38559,8011,Connor 'The Highlander' MacLeod
16214,8011,Kane
13549,8011,Alex Johnson:Sarah
10134,8011,Nakano
29069,8011,Jack Donovan
5576,14370,Chris Knight
92808,14370,Mitch Taylor
2885,14370,Jordan Cochran
7676,14370,Prof. Jerry Hathaway
9629,14370,Lazlo Hollyfeld
79741,14370,Susan Decker
8676,14370,Milton
38160,14370,Sherry Nugil
3895,46878,Brad Crane
9594,46878,Helena
12149,46878,Gen. Slater
28906,46878,Dr. Hubbard
8725,46878,Maureen
8258,46878,Felix
30123,46878,Anne MacGregor
12515,46878,Dr. Andrews
27446,46878,Rita (as Patty Duke Astin)
14253,46878,Jud Hawkins
18647,46878,Maj. Baker
4091,46878,Clarence
4958,46878,Dr. Walter Krim
44728,46878,Gen. Thompson
137659,46878,Paul Durant
87933,15739,Annie
14837,15739,Miss Hannigan
3926,15739,Daddy Oliver Warbucks
13472,15739,Rooster Hannigan
40389,15739,Lily St. Regis
80928,15739,Grace Farrell
10225,15739,Punjab
158698,15739,Kate
174661,15739,Duffy
52995,15739,FDR
2461,1727,Rick Jarmin
18892,1727,Marianne Graves
18891,1727,Rachel Varney
141,1727,Eugene Sorensen
537,1727,Joe Weyburn
18894,1727,Marvin
9596,1727,Lou Baird
1103,1727,Albert
152409,1727,Molly Baird
2310,144,Damiel
2311,144,Cassiel
2312,144,Marion
2313,144,"Homer, the old poet"
2314,144,Peter Falk
39516,144,Nick Cave
62001,3980,Helen Brown
588,3980,Harv
35091,3980,Brad Brown
1954,3980,Steve Elliot
29445,3980,Jeff Barnes
7401,3980,Sally
519,2614,Jack Putter
6065,2614,Lt. Tuck Pendleton
5344,2614,Lydia Maxwell
34597,2614,Victor Eugene Scrimshaw
26490,2614,Dr. Margaret Canker
26491,2614,Mr. Igoe
16180,2614,The Cowboy
102441,2614,Cab Driver
27811,14372,Steven Beck
16554,14372,Dr. Glen Thompson
26666,14372,Elizabeth 'Willie' Williams
8874,14372,Justin Jones
11511,14372,Buzz 'Sixpack' Parrish
1210,14372,Cobb
779,14372,Bowman
41229,14372,Martin
18979,15413,Sue Ellen Crandell
593,15413,Rose Lindsey
2694,15413,Bryan
56145,15413,Kenny Crandell
20211,15413,Gus
47903,15413,Mom
21320,15413,Melissa Crandell
84598,15413,Walter Crandell
140796,15413,Mrs. Sturak
12640,15413,Bruce
60650,14746,Tom Cody
2882,14746,Ellen Aim
8872,14746,Billy Fish
23882,14746,McCoy
5293,14746,Raven Shaddock
2053,14746,Clyde the Bartender
77256,14746,Reva Cody
3138,14746,Concertgoer
190,10015,Gunnery Sgt. Tom 'Gunny' Highway
19131,10015,Aggie
5616,10015,Major Malcolm A. Powers
6561,10015,Staff Sergeant Webster
16214,10015,Corporal 'Stitch' Jones
40618,10015,Little Mary Jackson
30044,10015,Roy Jennings
32389,10015,Lieutenant M.R. Ring
118130,10015,Sergeant Major Choozoo
184217,10015,Fragetti
150172,10015,Private Aponte
106247,10015,Profile
6916,10015,Major G.F. Devin
162235,10015,Private Quinones
14277,9343,Brian Sweeney Fitzgerald - 'Fitzcarraldo'
4959,9343,Molly
271982,9343,Station master
18405,9343,Opera manager
13687,9343,Opera singer (uncredited)
31,9586,Sherman McCoy
62,9586,Peter Fallow
29369,9586,Maria Ruskin
2109,9586,Judy McCoy
3712,9586,Jed Kramer
192,9586,Judge Leonard White
79742,9586,Reverend Bacon
14721,9586,Tom Killian
10224,9586,Albert Fox
168320,9586,Ray Andruitti
79732,9586,Det. Martin
15417,9586,Mr. McCoy
7169,9586,Arthur Ruskin
1164,9586,D.A. Abe Weiss
45391,9586,Caroline Heftshank
29685,9586,Pollard Browning
205,9586,Campbell McCoy
61607,9586,Rawlie Thorpe
12931,9586,P.R. Woman
20187,9586,Poe Picketer
35350,16441,Dar
10660,16441,Kiri
9626,16441,Maax
22384,16441,Seth
96913,16441,Young Dar's Father
66201,16441,Sacco
84164,16441,Young Dar
174857,16441,Witchwoman #1
19257,16441,Witchwoman #3
161285,16441,Jun Leader
64371,16441,Zed's Wife
2880,9980,Bill Robinson
3798,9980,Hendershot
17769,9980,Brett
5586,9980,Connie
13936,9980,Handy
21757,9980,Duncan
3556,11482,Trelkovsky
6553,11482,Stella
19550,11482,Monsieur Zy
24422,11482,Scope
7632,11482,The Concierge
21171,11482,Office Clerk
35137,11482,Office Worker
45523,11482,Madame Gaderian
2752,11482,Madame Dioz
24388,11482,Neighbour
2407,11482,Georges Badar
24933,11482,Cafe Owner
38500,11482,Bar waiter
20113,11482,Husband at accident
25246,194523,Chong Si-teun:Johnston
74022,194523,Tingting
16483,10375,Jake Malloy
24047,10375,Jones
13022,10375,Hznk
17764,10375,Detective Hendricks
2954,10375,
56934,9081,Main Character
569,9081,Jesse
1146,9081,Celine
56935,9081,Bartender
6163,9081,One of Four Men
1884,9081,Interviewed on television
71659,9081,Angry Man in Jail
71660,9081,Caveh Zahedi
3636,5780,Michael Armstrong
5823,5780,Sarah Sherman
45523,5780,Countess Kuchinska
45524,5780,Heinrich Gerhard
41985,5780,Ballerina
26517,5780,Hermann Gromek
34405,5780,Gustav Lindt
26349,5780,Karl Manfred
45525,5780,Farmer
6161,9009,Dahlia Williams
4764,9009,Mr. Murray
3129,9009,Jeff Platzer
15336,9009,Kyle Williams
4935,9009,Veeck
76414,9009,Ceci
6071,97605,Tom
63661,97605,Abbey
18262,97605,Father Riley
17444,13704,Les Anderson
3034,13704,Dean
10556,13704,Mrs. Anderson
69122,13704,Mercedes Lane
15416,13704,Mr. Anderson
42133,13704,Natalie Anderson
51547,13704,Les' DMV examiner
1080265,13704,School Teacher:Bus Driver
5588,73935,Goody
78080,73935,Stacy
10205,73935,Cisserus
6105,73935,Danny
12900,73935,Dr. Van Helsing
56890,73935,Vlad
6212,73935,Renfield
21619,73935,Angela
13635,73935,Mrs. Van Helsing
151384,73935,Rita
258,73935,Diego Bardem
2053,24982,Himself
2710,24982,Himself
71900,256284,Jeff Pierce
655,256284,Colonel Carlos Dillard
17265,57089,Red Riding Hood (voice)
19278,57089,Hansel (voice)
3234,57089,Verushka the Witch (voice)
9657,57089,The Big Bad Wolf (voice)
515,57089,
130598,17467,Riki-Oh Saiga
10071,17467,Master Zhang Shan-Gui
229303,17467,Lin Hung
5657,18129,Lilly Dillon
3036,18129,Roy Dillon
516,18129,Myra Langtry
109762,18129,Guy in bar
537,18129,Jeweler
5732,18129,Sims
19454,18129,Irv
68898,18129,Doctor
2886,18129,Joe
3798,18129,Bobo Justus
17342,18129,Sailor - Young Paul
12799,18129,Sailor - Freshman
10000,18129,Sailor - Spooney
9210,18129,Drunk
9629,18129,Drunk's Friend (as Jonathan Gries)
16119,18129,Gloucester Hebbing
22131,18129,Cole
11794,18129,Arizona Motel Clerk
3982,18129,Lt. Pierson
21202,18129,Waitress
524,52505,Emilia Greenleaf
14406,52505,Carolyne
54470,52505,Mindy
6165,52505,Simon
83721,52505,Jack
49918,52505,William
1844,97512,FBI agent
47296,97512,The Courier
2295,97512,Maxwell
3127,97512,Mrs. Capo
15860,97512,Mr. Capo
1173,97512,Stitch
78429,97512,Anna
60875,97512,San Fran Tana
223687,48625,Sheryl Nome
212458,48625,Ranka Lee
144650,48625,Mena Roshan
16327,20777,Crawford Haines
53,20777,Dr. Phillips
2838,20777,Ms. Reilly
36811,20777,Paul Brodie
20387,20777,Kerry Isalano
86540,20777,God (voice)
74242,20777,Tony Mazzolla
5292,14047,Melvin B. Tolson
59017,14047,Samantha Booke
77277,14047,Henry Lowe
2178,14047,Dr. James Farmer Sr.
77278,14047,James Farmer Jr.
55314,14047,Pearl Farmer
31135,14047,Hamilton Burgess
77279,14047,Ruth Tolson
448,1683,Katherine
18616,1683,Doug
17605,1683,Ben
1285,1683,Loren McConnell
9029,1683,Father Costigan
31467,1683,Sheriff Cade
16459,1683,Mayor Brooks
60875,1683,Jim Wakeman
956865,1683,William Wakeman
33262,1683,Gordon
94428,1683,Isabelle
52394,14174,Leila
34489,14174,David
30609,14174,Victoria
102760,14174,Marla
83227,14174,Ben
148112,14174,Rachel (as Kristen Lehman)
56778,14576,Vernon
5168,14576,Charlie Miller
9030,14576,Tiffany
134,14576,Larry Jennings
40377,14576,Marlo
29369,14576,Eve
16483,14576,Dean 'The Dean' Stevens
1121,8881,Ernesto Che Guevara
76961,8881,Fidel Castro
17289,8881,Raúl Castro
34065,8881,Camilo Cienfuegos
15887,8881,Lisa Howard
13657,8881,Jorge Sotus
24918,8881,Celia Sánchez
50994,8881,Vaquerito
3416,10533,Hester Prynne
64,10533,Rev. Arthur Dimmesdale
3087,10533,Roger Chillingworth
3545,10533,Gov. John Bellingham
776,8860,Inspektor Scott Roper
56182,8860,Detective Kimura
56183,8860,Lt. Sam Baffett
4688,8860,Kevin McCall
10825,8860,Earl
7486,8860,Michael Korda
37158,8860,Ronnie Tate
7633,10535,Dick Steele
37045,10535,Veronique Ukrinsky
1466,10535,The Director
4726,10535,Miss Cheevus
13473,10535,Norman Coleman
65562,10535,General Rancor
159485,10535,Victoria:Barbara Dahl
10680,10535,Desiree More
8294,10535,Agent Steve Bishop
15318,10535,Thug #2
8891,9953,Bobby Long
1245,9953,Pursy Will
16856,9953,Lawson Pines
37823,9953,Earl
59671,9953,Lee
13549,9953,Georgianna
60875,9953,Junior
60878,9953,Sean
5247,13691,Piglet
12077,13691,Winnie the Pooh:Tigger
60739,13691,Kanga
19540,13691,Eeyore
2233,11068,Janet Livermore
55152,11068,Steve Dunne
26467,11068,Linda Powell
68109,11068,Debbie Hunt
108717,11068,David Bailey
2876,11068,Cliff Poncier
8984,11068,Dr. Jeffrey Jamison
6474,11068,Andy
18316,11068,Pam
12799,11068,Doug Hughley
4139,11068,Mayor Weber
44990,11068,Jamie
31550,26596,Vienna
18737,26596,Emma Small
3088,26596,Johnny 'Guitar' Logan
7502,26596,Bart Lonergan
8516,26596,Old Tom
14847,26596,Dancin' Kid
4303,26596,John McIvers
19968,26596,Corey
30115,26596,Marshal Williams
8496,26596,Eddie
82835,26596,Mr. Andrews
4074,26596,Pete
151470,26596,Turkey Ralston
38673,17336,Shawn MacArthur
18288,17336,Harvey Boarden
81703,17336,Zulay Valez
40377,17336,Jack Dancing
31137,17336,Evan Hailey
40481,17336,Martinez
176628,17336,Christopher Anthony
84430,66118,
150792,66118,Monsieur Jourdain
130454,66118,Monsieur Henri
13784,898,Robert Stroud
9857,898,Harvey Shoemaker
7684,898,Elizabeth Stroud
9112,898,Bull Ransom
13785,898,Stella Johnson
10169,898,Feto Gomez
8254,898,Tom Gaddis
10609,898,Roy Comstock
13786,898,Dr. Ellis
13787,898,Kramer
9866,898,Jess Younger
51100,6691,Jean
2405,6691,Irène
51101,6691,Madeleine
649,6691,Jacques
37764,6691,Gilles
5081,18320,Queen Victoria
388,18320,King William
2983,18320,Sir John Conroy
6162,18320,Lord Melbourne
8436,18320,Duchess of Kent
36669,18320,Prince Albert
49018,18320,Baroness Lehzen
23182,178446,Wilhelm Winter
684,178446,Friedhelm Winter
2343,178446,Greta
44533,178446,Viktor Goldstein
1034302,178446,Hildegard
36709,178446,Dr. Jahn
1859,178446,Lilja
41965,178446,Hiemer
928148,178446,Alina
28532,178446,Hauptmann Feigl
70457,178446,Vater Winter
223477,178446,Bartel
44384,178446,Feldwebel Krebs
33510,178446,Koch
5214,178446,Soldier
78324,96599,Eden
2222,96599,Bob Gault
71467,96599,Vaughan
7863,96599,The Nurse
235507,96599,Svetlana
41464,96599,Jesse
57829,13531,Joe Reaves
5578,13531,Jane
101908,13531,Rex Manning
882,13531,Corey Mason
17346,13531,Debra
9137,13531,Gina
58019,13531,Mark
2839,13531,Warren
51792,13531,Lucas
54815,9954,Caleb Danvers
51975,9954,Sarah Wenham
51989,9954,Kate Tunney
232,9954,Aaron Abbot
60900,9954,Pogue Parry
60899,9954,Tyler Simms
60898,9954,Chase Collins
19957,9954,Evelyn Danvers
230,9954,James Danvers
6074,9954,Provost Higgins
60901,9954,Reid Garwin
60907,9954,Patrolman Reeve
60910,9954,Gorman Twoberry
69636,11471,Sung Chi Ho
1619,11471,Mark Gor:Mark Lee
69637,11471,Kit
25249,11471,Daai Goh Shing
11401,11471,Taiwanese Investigator
119447,11471,Shing's bodyguard
124002,11471,Boss Wang
32987,5708,Ian Curtis
2206,5708,Debbie Curtis
5644,5708,Annik Honoré
29234,5708,Hooky
20286,5708,Rob Greton
45051,5708,Steve Morris
19903,5708,Kevin
41292,15359,Wonder Woman
51797,15359,Col. Steve Trevor
658,15359,Ares
5916,15359,Artemis
12519,15359,Hippolyta
19838,15359,Hera
17485,15359,Hades
31531,15359,Deimos
14723,15359,Persephone
24813,15359,Zeus
15762,15359,Alexa
738,711,William Forrester
10689,711,Jamal Wallace
1164,711,Prof. Robert Crawford
10690,711,Claire Spence
6485,711,Terrell Wallace
10691,711,Ms. Joyce
10692,711,John Coleridge
8699,711,Dr. Spence
1892,711,Steven Sanderson
172705,711,Prof. Matthews
10694,711,"Massie, Forrester's Delivery Man"
5216,711,Library Assistant (uncredited)
9188,10288,Fido
530,10288,Helen Robinson
19152,10288,Bill Robinson
15319,10288,Jonathan Bottoms
1462,10288,Mr. Theopolis
61778,10007,Kira
61903,10007,Jacob Goodnight
61904,10007,Christine
19538,10007,Zoe
61910,10007,Richie
2882,10934,Frances
25540,10934,Patti
30083,10934,Katherine
5412,10934,Marcello
32375,10934,Old Man with Flowers
558517,10934,Pawel
52375,10934,Jerzy
8776,10934,Signora Raguzzi
517,11141,Daniel Rafferty
1231,11141,Audrey Woods
3968,11141,Thorne Jamison
7489,11141,Serena
3713,11141,Sara Miller
4496,11141,Judge Abramovitz
49961,13374,Casey Carlyle
3234,13374,Joan Carlyle
17265,13374,Gen Harwood
2109,13374,Tina Harwood
107040,13374,Teddy Harwood
947207,13374,Nikki Fletcher
35517,13374,Nikki's Mom
29220,9655,Viola
38673,9655,Duke
51975,9655,Olivia
980,9655,Dinklage
212,9655,Gold
14415,9655,Daphne
58368,9655,Justin
58369,9655,Monique (as Alex Breckenridge)
21047,9655,Paul
58370,9655,Kia
51989,9655,Yvonne
58374,9655,Sebastian
30614,7859,Dan Dunne
53056,7859,Drey
53060,7859,Jamal
53650,7859,Frank
53651,7859,Isabel
53652,7859,Mike
44830,7859,Jo
6067,7859,Russ
53060,7859,Jamal
81681,7859,Jimbo
449538,79931,Herself
56159,13908,Pistachio Disguisey
1213786,13908,Devlin Bowman
18285,13908,Jennifer Baker
14833,13908,Grandfather Disguisey
9274,13908,Fabbrizio Disguisey
3202,13908,Mother Disguisey
85759,13908,Sophia (as Maria Canals)
37008,13908,Henchman
77330,13908,Kenan
52052,13908,Jessica Simpson
3492,11857,Shaun Brumder
70851,11857,Lance Brumder
70852,11857,Ashley
68178,11857,Lonny
83699,11857,Arlo
12074,11857,Bud Brumder
11514,11857,Cindy Beugler
17735,11857,Mr. Burke
10437,11857,Charlotte Cobb
2081,11857,Bob Beugler
54812,11857,Principal Harbert
43903,11857,Tanya
41087,11857,Krista
1201,11857,Arthur Gantner
13314,11857,Vera Gantner
1524,11857,Don Durkett
18315,11857,Gretchen
209,11857,Mona
51988,11857,Party Girl
58198,11381,Thomas 'Tommy' Callahan III
60950,11381,Richard Hayden
6197,11381,Thomas 'Big Tom' Callahan
37995,11381,"Beverly Barish, aka Beverly Burns"
63681,11381,Michelle
707,11381,Zalinsky
2876,9283,Tommy 'Birdman' Rowland
11315,9283,Michael 'Mo' Morris
49425,9283,Tracy Stover
34485,9283,Darian Smalls
16327,9283,Willie Conway
139,9283,Andera
23931,9283,Sharon Cassidy
524,9283,Marty
4688,9283,Paul Kirkwood
4111,4174,Dr. Constance Petersen
8487,4174,John Ballantine
35193,4174,Dr. Alexander Brulov
10160,4174,Mary Carmichael
2642,4174,Dr. Murchison
35194,4174,Dr. Fleurot
2698,4174,Mr. Garmes
34287,4174,House detective
30847,4174,Dr. Graff
35847,4174,Harry
35848,4174,Det. Lt. Cooley
22093,4174,Det. Sgt. Gillespie
34320,4174,Dr. Hanish
35849,4174,Hotel masher
6975,10938,Miss Chauhan
67568,10938,Jamie Gangel
218689,10938,Ste Pearce
47879,10938,Lenny
27632,10938,Tony
1951,14367,Chris Parker
139044,14367,Sara Anderson
56145,14367,Brad Anderson
6165,14367,Daryl Coopersmith
77589,14367,Joe Gipp
7132,14367,Dawson:'Thor'
14698,14367,Brenda
59222,14367,Dan Lynch
11367,14367,Mike
3359,993,Andrew Wyke
3895,993,Milo Tindle
64198,10225,Tommy
64199,10225,Megan Garris
64200,10225,Sheriff Garris
64201,10225,Sissy
3417,10225,Darren
82956,10225,Nikki
156587,10225,Katie
22053,10225,Larry
75352,10225,Allen Hawes
3895,17360,Captain John Colby
16483,17360,Captain Robert Hatch
2201,17360,Major Karl von Steiner
140152,17360,Cpl. Luis Fernandez - Allied Soccer Player - The Players: Trinidad
17576,17360,Renee
140164,17360,Mueller - Coach - The Germans
137383,17360,Kommandant - The Germans
14277,6404,Graf Dracula
6553,6404,Lucy Harker
2310,6404,Jonathan Harker
9134,6404,Stadtbeamter
6818,6404,Totengräber
538228,6404,Kapitän
28078,1398,Stalker
8475,1398,Ecrivain
28079,1398,Femme du Stalker
5887,436,María Álvarez
52139,278427,Peter Griffin as Han Solo:Stewie Griffin as Darth Vader:Brian Griffin as Chewbacca:Glenn Quagmire as C-3PO:Carter Pewterschmidt as Emperor Palpatine:Roger as Moff Jerjerrod:Tim the Bear as Wickett:A Live Ostrich (voice)
24357,278427,Lois Griffin as Princess Leia:Sy Snootles (voice)
13922,278427,Chris Griffin as Luke Skywalker (voice)
18973,278427,Meg Griffin (voice)
235365,278427,Cleveland Brown as R2-D2:John Herbert as Obi-Wan Kenobi:Rallo Tubbs as Nien Nunb:Consuela as Gatekeeper Droid (voice)
23680,278427,Klaus Heissler as Admiral Ackbar (voice)
185773,278427,Carl as Yoda (voice) (as Jon Benjamin)
8335,138376,Bruce Swinton
79072,138376,Tor
1159,138376,Tony Green
2178,138376,Francisco Francis
1271,138376,Jack Begosian
52605,138376,Mia Francis
13549,138376,Morgan Swinton
90498,138376,Renaldo
154917,138376,Doug Calder
111690,54186,Yuko Moriguchi
124402,54186,Yoshiteru Terada
72764,54186,Naoki's mother
559416,54186,Manami Moriguchi (Yuko's Daughter)
110500,54186,Shuya's Father
69597,11355,Josie Geller
15234,11355,Rob Geller
15424,11355,Sam Coulson
28640,11355,Anita
66962,11355,Miss Haskell
56731,11355,Kirsten
4764,11355,
17051,11355,
6944,11355,Cynthia
1201,11355,Rigfort
9996,11355,Merkin
157847,11355,George
20818,11355,Roger in Op-Ed
303542,11355,Sun-Times Worker
13241,30844,Belle
30066,30844,Count Rudolph
36423,13166,Gord Brody
9626,13166,Jim Brody
56595,13166,Betty
52480,13166,Freddy Brody
16846,13166,Darren
1904,13166,Mr. Davidson
14415,13166,Julie Brody
80343,13166,Andy Malloy
69597,13166,Davidson's Receptionist
63562,13166,Man #1 - Restaurant
80348,13166,Psychiatrist:Social Worker
80349,13166,Cop with Social Worker
2250,13166,Foreman
35806,13166,Shaquille
80351,13166,Security Guard
80352,13166,Pimply Manager
59196,13166,William
537,13166,Uncle Neil
19485,13166,Anchorman
20394,13188,Ebenezer Scrooge
96421,13188,Mrs. Dilber
90643,13188,Bob Cratchit
5827,13188,Mrs. Cratchit
39741,13188,Marley's Ghost
47722,13188,Young Ebenezer Scrooge
9899,13188,Spirit of Christmas Present
97640,13188,Alice
122951,13188,Fan Scrooge
101853,13188,Fred
47395,13188,Old Joe
2925,13188,The Undertaker
596662,13188,Tiny Tim
21733,13188,Spirit of Christmas Past
2838,18415,Dot
36218,10351,The Djinn
64932,10351,Alexandra Amberson
5139,10351,Raymond Beaumont
64933,10351,Nick Merritt
4734,10351,Wendy Derleth
62596,10351,Merritt's Guard
19384,10351,Johnny Valentine
10212,10351,Lt. Nathanson
84400,10351,Doug Clegg
54564,10351,Homeless Man
119884,10351,Ariella
11769,10351,Ed Finney
79584,10351,Narrator (voice)
97939,10351,Pharmacist
54855,10351,Mickey Torelli
51996,10351,Medical Student
11750,10351,Customs Official
78749,37737,Jay
119817,37737,Natasha
10510,37737,Bob
85470,37737,Gina
61535,37737,Cop
879,13257,Jasper Woodcock
57599,13257,John Farley
4038,13257,Beverly Farley
56322,13257,Maggie
824,13257,Nedderman
41555,13257,Tracy
154997,13257,Scout Girl
25837,9813,Nina Deer
38670,9813,Dot
36190,9813,Olivia Deer
42993,9813,Paul Deer
11023,9813,Connor
59450,9813,Michelle Fell
59451,9813,Brian
82663,9813,Fiona
73827,112198,Vincent
136489,112198,Élisabeth
48576,112198,Pierre
9765,112198,Françoise
24976,9299,Ángela
1602,9299,Chema
17093,9299,Bosco
30357,9299,Castro
230680,91745,Romeo
130640,91745,Juliet
116263,91745,Mercutio
20186,91745,Lord Capulet
11317,91745,Lady Capulet
13242,91745,Friar Laurence
113505,91745,Benvolio
21662,91745,Tybalt
72305,91745,The Nurse
4589,13922,Lt. Colonel Mucci
94864,13922,"1st Sgt. Sid ""Top"" Wojo"
53198,13922,Cpl. Aliteri
112143,13922,Cpl. Guttierez
77771,13922,2nd Lt. Riley
112144,13922,2nd Lt. Foley
20287,13922,2nd Lt. O'Grady
112145,13922,Lt. Able
59671,13922,PFC Aldridge
65731,13922,PFC Lucas
89719,13922,Sgt. Valera
17051,13922,Captain Prince
935,13922,Margaret
4173,10922,Coleman Silk
2227,10922,Faunia Farley
228,10922,Lester Farley
33,10922,Nathan Zuckerman
3972,10922,Young Coleman Silk
6857,10922,Steena Paulsson
9464,10922,Mr. Silk
9048,10922,Nelson Primus
63279,10922,Mrs. Silk
165553,10922,Iris Silk
452,10922,Psychologist
880,16366,Joseph (voice)
2,16366,Judah (voice)
13732,16366,Jacob (voice)
63978,16366,Asenath (voice)
80415,16366,Zuleika (voice)
