movieId,title,avgVote,releaseYear,genres
11024,Scooby-Doo 2: Monsters Unleashed,5.000000,2004,Adventure:Comedy:Fantasy:Mystery
119675,Behind the Candelabra,6.600000,2013,Drama:Romance
13223,Gran Torino,7.300000,2008,Drama
227783,The Nut Job,5.800000,2014,Adventure:Animation:Comedy:Family
10204,Around the World in 80 Days,5.600000,2004,Action:Adventure:Comedy:Western:Romance:Family
178,Blown Away,5.300000,1994,Action:Thriller
89899,The Players,5.200000,2012,Comedy
8366,Manitou's Shoe,6.400000,2001,Comedy:Western
6116,Spice World,5.500000,1997,Adventure:Comedy:Drama:Fantasy:Music
76487,The Devil Inside,5.000000,2012,Horror:Thriller
26719,House of Games,7.400000,1987,Crime:Drama:Mystery:Thriller
19490,The Bishop's Wife,7.500000,1947,Comedy:Drama:Fantasy:Holiday:Romance
10733,The Alamo,6.400000,2004,War
5915,Into the Wild,7.400000,2007,Adventure:Drama
5488,"I'm a Cyborg, But That's OK",7.500000,2006,Comedy:Drama:Romance
159622,Terms and Conditions May Apply,6.800000,2013,Documentary
7281,Der Wixxer,7.100000,2004,Comedy:Crime
10285,Jason Goes to Hell: The Final Friday,4.200000,1993,Horror:Thriller
24970,Pink Floyd: Pulse,9.100000,2006,Music
672,Harry Potter and the Chamber of Secrets,6.700000,2002,Adventure:Fantasy:Family
1871,Fantomas,7.600000,1964,Adventure:Comedy:Crime:Fantasy
19100,Those Happy Days,7.600000,2006,Comedy:Family
1710,Copycat,6.800000,1995,Drama:Thriller
1988,A Mighty Heart,6.800000,2007,Drama:Thriller:Indie
812,Aladdin,7.000000,1992,Adventure:Animation:Comedy:Fantasy:Musical:Romance:Family
37430,Conan the Barbarian,5.400000,2011,Action:Adventure:Fantasy
4643,The Guardian,6.600000,2006,Action
11286,The Cannonball Run,6.500000,1981,Comedy
14001,Dead Silence,6.400000,2007,Horror
285,Pirates of the Caribbean: At World's End,6.500000,2007,Action:Adventure:Fantasy
14976,Rachel Getting Married,6.400000,2008,Drama:Indie
25769,Carriers,5.900000,2009,Action:Drama:Horror:Science Fiction:Thriller
9348,Species,5.700000,1995,Action:Horror:Science Fiction
9272,The Good Son,6.200000,1993,Drama:Horror:Suspense:Thriller
794,The Omen,7.100000,1976,Horror:Thriller
67884,Chinese Take-Out,7.700000,2012,Comedy
26953,Puppet Master,6.100000,1989,Horror
2652,Hard Candy,6.600000,2005,Drama:Thriller
83564,La luna,8.200000,2011,Animation:Comedy:Fantasy:Family:Short
85038,Welcome to the North,6.400000,2012,Comedy
12888,Belly,7.000000,1998,Crime:Drama
11317,My Girl 2,5.500000,1994,Comedy:Drama:Romance:Family
9405,Double Team,4.500000,1997,Action:Thriller
483,Wild at Heart,7.000000,1990,Comedy:Crime:Drama:Thriller:Romance
11888,Snow Dogs,5.300000,2002,Adventure:Comedy:Family
45569,Red Hill,6.400000,2010,Action:Thriller:Western
36648,Blade: Trinity,5.800000,2004,Action:Adventure:Fantasy:Horror:Science Fiction:Thriller
415,Batman & Robin,4.700000,1997,Action:Crime:Fantasy:Science Fiction:Thriller
1375,Rocky V,5.600000,1990,Drama:Sports Film
9664,Flyboys,6.100000,2006,Action:Adventure:Drama:History:Romance:War
11398,The Art of War,6.000000,2000,Action:Adventure:Thriller
74308,Detachment,7.600000,2011,Drama
5137,Sky Captain and the World of Tomorrow,6.200000,2004,Action:Adventure:Mystery:Science Fiction:Thriller
232,Rumble Fish,7.300000,1983,Action:Adventure:Crime:Drama:Romance
10442,So I Married an Axe Murderer,6.600000,1993,Comedy:Crime:Romance
18843,Dr. Dolittle 3,4.800000,2006,Comedy:Fantasy:Family
204,The Wages of Fear,9.000000,1953,Adventure:Drama:Thriller
9605,Single White Female,6.700000,1992,Thriller
49018,Insidious,6.800000,2010,Horror:Thriller
15653,An Extremely Goofy Movie,5.600000,2000,Animation:Comedy:Sport:Family
41602,The Necessary Death of Charlie Countryman,6.900000,2013,Action:Comedy:Drama:Thriller:Romance
210024,An Adventure in Space and Time,7.800000,2013,Drama
13531,Empire Records,7.500000,1995,Comedy:Drama
79931,Adele: Live at the Royal Albert Hall,7.600000,2011,Music
11879,Near Dark,6.500000,1987,Drama:Horror:Thriller
25376,The Secret in Their Eyes,8.000000,2009,Crime:Drama:Mystery:Romance
14174,Lie with Me,6.700000,2005,Drama:Romance
922,Dead Man,7.300000,1996,Drama:Fantasy:Western
31261,Halo Legends,7.500000,2010,Action:Adventure:Animation:Science Fiction
547,The Horse Whisperer,6.700000,1998,Drama:Western:Romance
16871,Drag Me to Hell,6.200000,2009,Horror:Thriller
9474,My Name Is Nobody,7.100000,1973,Comedy:Western
78480,Monsieur Lazhar,6.200000,2011,Comedy:Drama
403,Driving Miss Daisy,7.200000,1989,Comedy:Drama
145197,Upstream Color,6.700000,2013,Drama:Science Fiction
62837,Dolphin Tale,6.400000,2011,Drama:Family
218836,Planes: Fire & Rescue,6.500000,2014,Adventure:Animation:Comedy:Family
94352,Cirque du Soleil: Worlds Away,6.200000,2012,Fantasy:Family
11873,The Color of Money,6.200000,1986,Drama:Sport
11549,Invasion of the Body Snatchers,7.000000,1956,Horror:Science Fiction
17127,The Object of My Affection,6.000000,1998,Comedy:Drama:Romance
194523,Blind Detective,6.500000,2013,Comedy:Crime:Drama
22492,It Might Get Loud,7.400000,2009,Documentary:Music
508,Love Actually,6.800000,2003,Comedy:Drama:Romance
1633,Fried Green Tomatoes,7.000000,1991,Comedy:Drama
8357,What the #$*! Do We (K)now!?,7.000000,2004,Documentary
80184,The Hidden Face,7.800000,2011,Mystery:Thriller
15709,Changing Sides,5.400000,2008,Comedy
1248,Hannibal Rising,5.800000,2007,Crime:Drama:Thriller
1644,The Vanishing,5.700000,1993,Drama:Mystery:Thriller
85739,A.C.A.B.: All Cops Are Bastards,6.400000,2012,Action:Crime:Drama
8290,Don't Look Now: We're Being Shot At,8.300000,1966,Comedy:War
11529,Sweet Home Alabama,5.800000,2002,Comedy:Romance
10657,Needful Things,6.400000,1993,Action:Drama:Horror:Thriller
7364,Sahara,5.800000,2005,Action:Adventure:Comedy:Drama:Mystery
2269,Day Watch,6.300000,2006,Action:Adventure:Drama:Fantasy:Horror:Science Fiction:Thriller
2687,Memoirs of an Invisible Man,6.200000,1992,Action:Comedy:Drama:Fantasy:Science Fiction:Thriller
5919,The Towering Inferno,7.700000,1974,Action:Disaster:Thriller
9870,Forgetting Sarah Marshall,6.200000,2008,Comedy:Drama:Romance
5825,National Lampoon's Christmas Vacation,6.900000,1989,Comedy
6575,Walk Hard: The Dewey Cox Story,6.400000,2007,Comedy:Music
35217,Friendship!,6.700000,2010,Comedy
39538,Contagion,6.100000,2011,Drama:Science Fiction:Thriller
9447,Babe: Pig in the City,5.000000,1998,Action:Adventure:Comedy:Drama:Fantasy:Family
50725,Take Me Home Tonight,7.100000,2011,Comedy
36970,Disneynature Oceans,7.900000,2010,Documentary:Family
37034,True Legend,5.900000,2010,Action:Fantasy
140,Bad Education,7.100000,2004,Crime:Drama:Thriller:Romance
134371,Atlas Shrugged Part II,6.300000,2012,Drama:Mystery:Science Fiction
17501,Don,7.300000,2006,Action:Drama:Thriller
600,Full Metal Jacket,7.400000,1987,Drama:War
235,Stand by Me,7.000000,1986,Crime:Drama
9386,In the Line of Fire,6.300000,1993,Action:Crime:Drama:Mystery:Thriller
6961,The Wedding Date,6.400000,2005,Comedy:Romance
2668,Sleepy Hollow,6.600000,1999,Drama:Fantasy:Mystery:Thriller
227094,The Returned,6.500000,2013,Drama:Horror:Thriller
18311,Days of Being Wild,7.000000,1990,Crime:Drama:Romance
25205,The Concert,6.400000,2009,Comedy:Drama:Musical
10021,The Secret of My Success,6.500000,1987,Comedy:Romance
9895,Man of the Year,5.700000,2006,Comedy:Drama:Thriller:Romance
550,Fight Club,7.700000,1999,Drama
6538,Charlie Wilson's War,6.400000,2007,Comedy:Drama:History
2617,The Great Outdoors,6.100000,1988,Comedy
45269,The King's Speech,7.000000,2010,Drama:History
13401,The Accidental Husband,5.600000,2008,Comedy:Romance
15157,Another Cinderella Story,5.900000,2008,Comedy:Drama:Family
564,The Mummy,6.000000,1999,Action:Adventure:Fantasy:Horror:Thriller
10210,A Midsummer Night's Dream,7.000000,1999,Comedy:Drama:Fantasy:Romance
2567,The Aviator,6.300000,2004,Drama
13053,Bolt,6.100000,2008,Adventure:Animation:Comedy:Science Fiction:Family
9397,Evolution,5.400000,2001,Action:Comedy:Science Fiction
51209,Kill the Irishman,7.400000,2011,Action:Crime:Drama:Thriller
13205,Bambi II,5.500000,2006,Animation:Drama:Family
94329,The Raid,7.100000,2011,Action:Crime:Thriller
15362,Mesrine: Public Enemy #1,7.900000,2008,Action:Crime:Drama:Thriller
20857,Hard Ball,6.600000,2001,Drama:Sports Film
1990,Paranoid Park,6.100000,2007,Crime:Drama:Indie
1165,The Queen,6.600000,2006,Drama
1164,Babel,6.500000,2006,Drama
224908,Embrace of the Vampire,6.500000,2013,Horror
1819,"You, Me and Dupree",5.400000,2006,Comedy:Romance
229297,Magic in the Moonlight,6.800000,2014,Comedy:Drama:Romance
10340,Lady and the Tramp,6.300000,1955,Animation:Family
171337,Siberian Education,6.500000,2013,Crime:Drama
15265,The Red Balloon,8.100000,1956,Drama:Fantasy:Family
588,Silent Hill,6.200000,2006,Horror:Mystery
97795,Apartment 143,5.200000,2011,Horror:Thriller
97630,Zero Dark Thirty,6.200000,2012,Drama:History:Thriller
46829,Barney's Version,7.300000,2010,Comedy:Drama:Indie
175574,Free Birds,6.100000,2013,Animation:Comedy:Family
9681,Casanova,6.500000,2005,Comedy:Drama:Romance
11951,Vanishing Point,7.600000,1971,Action:Drama:Thriller
4415,Les Misérables,7.400000,1998,Crime:Drama:History:Romance
11680,The Miser,6.900000,1980,Comedy
42196,The Bad Seed,7.300000,1956,Drama:Horror:Thriller
26905,Boss Nigger,7.800000,1975,Action:Crime:Western
1052,Blow-Up,6.900000,1966,Crime:Drama:Mystery:Thriller
52345,Lisbela and the Prisoner,7.800000,2003,Comedy:Romance
72571,Paranormal Activity 3,6.300000,2011,Horror
21575,A Prophet,7.600000,2009,Crime:Drama
16938,Black Christmas,7.300000,1974,Horror:Mystery:Thriller
7861,Outsourced,5.300000,2006,Comedy:Drama:Romance:Indie
193,Star Trek: Generations,6.700000,1994,Action:Adventure:Science Fiction:Thriller
9434,Grosse Pointe Blank,7.400000,1997,Action:Comedy:Thriller:Romance
4727,The Gendarme of St. Tropez,7.600000,1964,Comedy
114,Pretty Woman,6.500000,1990,Comedy
10086,Man Bites Dog,7.700000,1992,Action:Crime
309,The Celebration,8.500000,1998,Drama
49012,Arthur,5.300000,2011,Comedy:Romance
3981,What Women Want,5.800000,2000,Comedy:Romance
190880,"Me, Myself and Mum",6.700000,2013,Comedy
490,The Seventh Seal,7.700000,1957,Drama:Fantasy
83686,The Words,6.200000,2012,Drama:Thriller
9072,Little Man,6.400000,2006,Comedy:Crime
8348,Thunderbolt and Lightfoot,7.200000,1974,Action:Adventure:Comedy:Crime:Road Movie
34653,A Single Man,7.200000,2009,Drama:Romance
185008,Yeh Jawaani Hai Deewani,6.700000,2013,Romance
11631,Mamma Mia!,6.000000,2008,Comedy:Musical:Romance
16084,Freaky Friday,8.200000,1976,Comedy:Fantasy:Science Fiction:Family
9081,Waking Life,8.100000,2001,Animation:Drama
9078,The Sword in the Stone,6.200000,1963,Animation:Family
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.100000,2006,Comedy
3085,His Girl Friday,8.300000,1940,Comedy:Drama:Romance
9421,The Dinner Game,8.100000,1998,Comedy
23172,The Spy Next Door,5.700000,2010,Action:Comedy:Family
9480,Daredevil,5.100000,2003,Action:Crime:Fantasy:Science Fiction:Thriller
339,Night on Earth,8.100000,1991,Comedy:Drama
13515,Mirrors,5.800000,2008,Horror:Mystery:Thriller
1975,The Grudge 2,5.700000,2006,Horror:Thriller
27793,The Neverending Story III: Escape from Fantasia,6.200000,1994,Fantasy
40264,Vampires Suck,4.800000,2010,Comedy:Horror
50321,Mars Needs Moms,5.900000,2011,Adventure:Animation:Comedy:Science Fiction:Family
118289,Diana,5.700000,2013,Drama:Romance
98357,Broken City,5.800000,2013,Crime:Drama:Thriller
70006,Never Back Down 2: The Beatdown,6.600000,2011,Action:Drama:Sport
100241,"I, Frankenstein",5.600000,2014,Horror:Thriller
76493,The Dictator,5.800000,2012,Comedy
19185,Night of the Living Dead,6.600000,1990,Horror
244237,Jai Ho,6.600000,2014,Action:Drama
679,Aliens,7.300000,1986,Action:Horror:Science Fiction:Thriller
44833,Battleship,5.500000,2012,Action:Adventure:Science Fiction:Thriller
992,"Sherlock, Jr.",8.400000,1924,Comedy:Drama:Fantasy:Mystery
2100,The Last Castle,7.600000,2001,Action:Drama:Thriller:War
76170,The Wolverine,6.400000,2013,Action:Adventure:Fantasy:Science Fiction
20504,The Book of Eli,6.300000,2010,Action:Science Fiction:Thriller
77561,EVA,7.300000,2011,Drama:Fantasy:Science Fiction:Romance
198375,The Garden of Words,7.700000,2013,Animation:Romance
55721,Bridesmaids,6.400000,2011,Comedy:Romance
11568,Blues Brothers 2000,5.900000,1998,Action:Comedy:Crime:Music
14283,The Red Violin,6.500000,1998,Drama:Music:Mystery:Thriller:Romance
24293,Goemon,8.100000,2009,Action:Drama:Fantasy
6217,Cat People,6.300000,1982,Drama:Fantasy:Horror:Thriller
681,Diamonds Are Forever,6.300000,1971,Action:Adventure:Science Fiction:Thriller
380,Rain Man,7.000000,1988,Drama
9899,The Producers,6.300000,2005,Comedy:Music
10739,Anything Else,6.000000,2003,Comedy:Romance
10533,The Scarlet Letter,5.300000,1995,Drama:History:Romance
12437,Underworld: Rise of the Lycans,6.100000,2009,Action:Adventure:Fantasy:Science Fiction:Thriller
2742,Naked Lunch,7.000000,1991,Drama:Fantasy:Horror:Science Fiction:Thriller:Indie
9414,The Man Who Knew Too Little,7.200000,1997,Action:Comedy:Crime:Thriller
4965,Impostor,6.300000,2001,Action:Science Fiction:Thriller
6003,Romeo and Juliet,7.200000,1968,Drama:Romance
111440,The Pact,5.200000,2012,Horror:Mystery:Thriller
60307,Diary of a Wimpy Kid: Rodrick Rules,6.300000,2011,Comedy:Family
51170,Open Season 3,5.700000,2010,Animation:Comedy:Family
241875,Jamais le premier soir,5.200000,2014,Comedy:Romance
176068,+1,5.200000,2013,Science Fiction:Thriller
2698,Evan Almighty,5.400000,2007,Comedy:Fantasy:Family
10898,The Little Mermaid II: Return to the Sea,5.900000,2000,Animation:Fantasy:Family
35690,The Last Song,6.500000,2010,Drama:Romance:Family
1777,Fahrenheit 9/11,6.300000,2004,Documentary
7984,In the Name of the Father,7.700000,1993,Drama
11798,This Is England,7.400000,2007,Crime:Drama:Indie
36670,Never Say Never Again,5.900000,1983,Action:Adventure:Thriller
15592,Beaches,5.500000,1988,Comedy:Drama
50647,Wanderlust,5.300000,2012,Comedy:Romance
7443,Chicken Run,6.100000,2000,Animation:Comedy:Family
10379,Drop Dead Fred,6.600000,1991,Comedy:Fantasy:Family
335,Once Upon a Time in the West,7.600000,1968,Action:Western
597,Titanic,6.900000,1997,Action:Disaster:Drama:Romance
66129,Les Tuche,5.400000,2011,Comedy
1265,Bridge to Terabithia,6.500000,2007,Adventure:Drama:Family
2142,Cop Land,6.700000,1997,Action:Crime:Drama
22084,Dadnapped,4.800000,2009,Action:Adventure:Comedy:Family
4476,Legends of the Fall,6.900000,1994,Drama:Western:Romance:War
112949,Safe Haven,6.400000,2013,Romance
38745,Gulliver's Travels,5.400000,2010,Comedy
616,The Last Samurai,6.800000,2003,Action:Drama:History:War
10724,Firefox,6.600000,1982,Action:Adventure:Drama:Suspense:Thriller
166666,3096 Days,6.600000,2013,Crime:Drama
159128,We Are What We Are,6.300000,2013,Drama:Horror:Thriller
16248,D.A.R.Y.L.,7.500000,1985,Science Fiction:Family
12155,Alice in Wonderland,6.000000,2010,Fantasy
1018,Mulholland Drive,7.000000,2001,Drama:Mystery:Suspense
217,Indiana Jones and the Kingdom of the Crystal Skull,5.600000,2008,Action:Adventure
41630,No Strings Attached,6.200000,2011,Comedy:Romance
9560,A Walk in the Clouds,6.400000,1995,Drama:Romance
314,Catwoman,4.800000,2004,Action:Crime:Fantasy:Thriller
4824,The Jackal,6.100000,1997,Action:Adventure:Crime:Thriller
10685,The Watcher,5.200000,2000,Mystery:Suspense:Thriller
2657,Pleasantville,6.600000,1998,Comedy:Drama:Fantasy
17037,I'll Be Home for Christmas,5.400000,1998,Comedy:Holiday:Family
189,Sin City: A Dame to Kill For,6.900000,2014,Action:Crime:Drama:Thriller
1691,Hostel: Part II,6.000000,2007,Horror
8741,The Thin Red Line,6.700000,1998,Drama:History:War
11802,Space Chimps,5.400000,2008,Animation:Family
13990,The Wackness,7.300000,2008,Drama
9016,Treasure Planet,6.800000,2002,Adventure:Animation:Fantasy:Science Fiction:Family
11633,Appleseed,6.900000,2004,Action:Animation:Science Fiction
1705,Battle for the Planet of the Apes,5.900000,1973,Action:Science Fiction
2171,Wet Hot American Summer,6.600000,2001,Comedy:Indie
49730,Red Riding Hood,5.500000,2011,Thriller
71688,The Iron Lady,6.200000,2011,Drama:History
11164,D2: The Mighty Ducks,5.900000,1994,Action:Comedy:Drama:Family:Sports Film
7461,Vantage Point,6.200000,2008,Action:Crime:Drama:Thriller
229407,Puppy,8.400000,2013,Animation:Family:Short
162,Edward Scissorhands,6.800000,1990,Comedy:Drama:Fantasy:Science Fiction:Romance:Family
131634,The Hunger Games: Mockingjay - Part 2,8.800000,2015,Adventure
256092,Drive Hard,4.500000,2014,Action:Comedy:Crime
87421,Riddick,6.200000,2013,Action:Science Fiction:Thriller
9490,Half Baked,6.600000,1998,Comedy:Crime
568,Apollo 13,6.700000,1995,Drama:History
10649,The Enforcer,7.500000,1976,Action:Crime:Thriller
13654,101 Dalmatians II: Patch's London Adventure,5.600000,2003,Animation:Family
170687,The Boxtrolls,7.400000,2014,Adventure:Animation:Comedy:Fantasy:Family
119431,Halo 4: Forward Unto Dawn,6.700000,2012,Action:Science Fiction
11569,Hellraiser III: Hell on Earth,5.100000,1992,Horror:Thriller:War
4413,The Brave One,5.800000,2007,Drama:Thriller
10048,Stealth,5.200000,2005,Action
1124,The Prestige,7.400000,2006,Drama:Mystery:Thriller
157117,Sound City,7.700000,2013,Documentary:Music
10150,The Last Unicorn,7.400000,1982,Animation:Fantasy:Family
7942,"Run, Fatboy, Run",6.500000,2007,Comedy:Romance
126797,Mental,6.600000,2012,Comedy:Drama
522,Ed Wood,7.300000,1994,Comedy:Drama:History
243683,Step Up All In,7.800000,2014,Drama:Music:Romance
11030,Zelig,8.000000,1983,Comedy:Documentary:Romance
65218,Lemonade Mouth,6.500000,2011,Musical:Family
10546,The Crow: City of Angels,7.000000,1996,Action:Fantasy:Thriller:Indie
468,My Own Private Idaho,6.800000,1991,Drama:Romance
8489,Ali,6.900000,2001,Drama
39514,RED,6.400000,2010,Action:Adventure:Comedy:Crime:Thriller
1961,My Name Is Bruce,5.900000,2007,Comedy:Horror
1443,The Virgin Suicides,7.200000,1999,Drama:Romance
68718,Django Unchained,7.300000,2012,Drama:Western
4982,American Gangster,6.900000,2007,Crime:Drama
2666,Dark City,7.000000,1998,Mystery:Science Fiction:Thriller
1722,Captain Corelli's Mandolin,6.100000,2001,Drama:History:Romance
210577,Gone Girl,8.600000,2014,Drama:Mystery:Thriller
583,Life of Brian,7.400000,1979,Comedy
9075,Black Book,7.500000,2006,Drama:Thriller:War
9449,The Borrowers,5.500000,1997,Action:Adventure:Comedy:Fantasy:Family
10650,Sudden Impact,6.800000,1983,Action:Crime:Thriller
14636,The Condemned,6.500000,2007,Action:Adventure:Crime:Thriller
2749,15 Minutes,5.800000,2001,Action:Crime:Thriller
153738,Frankenstein's Army,6.400000,2013,Action:Horror
58224,Mr. Popper's Penguins,5.900000,2011,Comedy:Family
192136,Mandela: Long Walk to Freedom,7.100000,2013,Drama:History
2157,Lost in Space,5.200000,1998,Adventure:Animation:Science Fiction
576,The Wild Bunch,7.400000,1969,Western
18438,Castaway on the Moon,8.000000,2009,Comedy:Drama:Romance
11412,The Long Kiss Goodnight,6.600000,1996,Action:Suspense:Thriller
8856,"The Karate Kid, Part II",6.000000,1986,Action:Adventure:Drama:Romance:Family
10390,For Love of the Game,6.600000,1999,Drama:Sport:Romance
605,The Matrix Revolutions,6.300000,2003,Action:Adventure:Science Fiction:Thriller
7552,Fun With Dick and Jane,6.100000,2005,Action:Comedy:Crime
13680,The Game Plan,5.800000,2007,Comedy:Sport:Family
9722,Bewitched,5.000000,2005,Comedy:Fantasy:Romance
209355,The French Minister,5.700000,2013,Comedy
57800,Ice Age: Continental Drift,6.200000,2012,Adventure:Animation:Comedy:Family
57158,The Hobbit: The Desolation of Smaug,7.700000,2013,Fantasy
13825,The Lazarus Project,7.000000,2008,Drama:Mystery:Thriller
252607,Fiston,6.000000,2014,Comedy
9318,Asterix in Britain,6.100000,1986,Adventure:Animation:Comedy:Family
13455,Push,5.800000,2009,Action
10869,Herbie Rides Again,6.300000,1974,Comedy:Fantasy:Romance:Family
91745,Romeo and Juliet,6.800000,2013,Drama:Romance
983,The Man Who Would Be King,8.000000,1975,Adventure:Drama
15856,House on Haunted Hill,6.600000,1959,Drama:Horror:Thriller
38757,Tangled,7.000000,2010,Animation:Musical:Family
482,Shaft,6.200000,1971,Action:Adventure:Crime:Thriller
12104,Pink Floyd - The Wall,7.300000,1982,Music
3172,Bandits,6.300000,2001,Action:Comedy:Crime:Romance
75204,Imaginaerum,6.700000,2012,Drama:Fantasy:Musical
10603,George of the Jungle,5.400000,1997,Action:Adventure:Comedy:Romance:Family
12596,Pushing Tin,5.600000,1999,Comedy:Drama
137409,Cold War,6.500000,2012,Action:Thriller
19,Metropolis,7.800000,1927,Drama:Science Fiction
118293,The Suicide Shop,6.600000,2012,Animation:Comedy
158999,Blackfish,8.100000,2013,Documentary
127585,X-Men: Days of Future Past,7.900000,2014,Action:Adventure:Fantasy:Science Fiction
19494,Nine to Five,6.300000,1980,Comedy
11052,Yu-Gi-Oh!,7.200000,2004,Action:Adventure:Animation:Comedy:Fantasy:Science Fiction:Thriller:Family
289,Casablanca,7.300000,1942,Drama:Romance:War
10294,Vacancy,5.700000,2007,Horror:Thriller
16617,Mindhunters,6.600000,2004,Crime:Mystery:Thriller
772,Home Alone 2: Lost In New York,5.800000,1992,Adventure:Comedy:Crime:Family
14325,The Express,7.600000,2008,Drama
76338,Thor: The Dark World,7.100000,2013,Action:Adventure:Fantasy
92645,Grimm's Snow White,7.800000,2012,Action:Fantasy:Science Fiction:Romance
37903,The White Ribbon,7.000000,2009,Crime:Drama:Mystery
23830,Last Night,6.200000,2010,Drama:Romance
9040,Serpico,7.600000,1973,Crime:Drama:History
73937,The Big Year,5.600000,2011,Comedy
10362,Two Lovers,6.800000,2008,Drama:Romance
192040,Planet Earth,7.400000,2007,Documentary
11646,Gallipoli,7.000000,1981,Drama:History
11636,New Police Story,7.000000,2004,Action:Crime:Drama:Thriller
10530,Pocahontas,6.300000,1995,Adventure:Animation:Drama:Family
14392,The Warlords,5.900000,2007,Action:Drama:History
11382,Bullets Over Broadway,7.200000,1994,Action:Comedy:Thriller
834,Underworld: Evolution,6.200000,2006,Action:Fantasy:Science Fiction:Thriller
14012,Flicka,5.600000,2006,Drama:Family
4477,The Devil's Own,6.100000,1997,Crime:Drama:Thriller
152601,Her,8.000000,2013,Drama:Science Fiction:Romance
132363,The Butler,7.200000,2013,Drama
2099,Raw Deal,6.800000,1986,Action:Comedy:Crime:Thriller
21724,Dance Flick,5.300000,2009,Action:Comedy:Music
9327,The Nutty Professor,5.700000,1996,Comedy:Fantasy:Science Fiction:Romance
11012,Damage,5.500000,1992,Drama:Romance
8617,Prom Night,5.000000,2008,Crime:Horror
2185,Big Trouble,6.500000,2002,Action:Comedy:Thriller
884,Crash,6.300000,1996,Drama:Thriller:Romance
561,Constantine,6.300000,2005,Action:Fantasy:Horror:Mystery:Thriller
138,Dracula,7.200000,1931,Horror
9586,The Bonfire of the Vanities,5.500000,1990,Comedy:Drama
13885,Sweeney Todd: The Demon Barber of Fleet Street,6.800000,2007,Drama:Horror:Music
14447,Wallace and Gromit: A Matter of Loaf and Death,6.500000,2008,Animation:Comedy:Family
61891,Anonymous,6.000000,2011,Drama:History:Mystery:Thriller
38575,The Karate Kid,6.000000,2010,Action:Adventure:Drama:Family
169917,A Walk Among the Tombstones,6.600000,2014,Action:Crime:Drama
48303,Certified Copy,8.400000,2010,Drama:Romance
59468,The Way,7.600000,2010,Adventure:Comedy:Drama
12163,The Wrestler,6.900000,2008,Drama:Sport:Romance
60308,Moneyball,6.800000,2011,Drama
53174,Kokowaah,6.800000,2011,Comedy
14372,Leviathan,6.000000,1989,Action:Adventure:Horror:Science Fiction:Thriller
127846,A Hijacking,7.400000,2012,Drama:Thriller
5176,3:10 to Yuma,6.600000,2007,Western
10281,Friday the 13th Part VII: The New Blood,5.700000,1988,Horror:Thriller
56780,Atlas Shrugged: Part I,6.000000,2011,Drama:Mystery:Science Fiction:Thriller
14543,The Matrix Revisited,6.800000,2001,Documentary
26629,RTT,5.400000,2009,Comedy
2251,Unfaithful,6.400000,2002,Drama:Thriller:Romance
19766,Inspector Gadget 2,4.200000,2003,Action:Adventure:Comedy:Family
1273,TMNT,6.000000,2007,Action:Adventure:Comedy:Fantasy:Science Fiction:Family
302,Swimming Pool,6.600000,2003,Suspense
6916,"Watch Out, We're Mad",7.100000,1974,Comedy
4638,Hot Fuzz,6.900000,2007,Action:Comedy
10083,No Way Out,6.400000,1987,Action:Adventure:Drama:Mystery:Thriller:Romance
925,Do the Right Thing,8.000000,1989,Comedy:Crime:Drama
38031,You Will Meet a Tall Dark Stranger,6.600000,2010,Comedy:Drama:Romance
11046,Where Eagles Dare,7.500000,1968,Action:Adventure:Drama:History:War
48138,Unknown,6.200000,2011,Action:Mystery:Thriller
25239,I Spit on Your Grave,5.700000,1978,Horror:Suspense
9991,Mean Machine,6.500000,2001,Comedy:Drama:Sports Film
19824,Van Wilder: Freshman Year,5.200000,2009,Comedy
22947,Up in the Air,6.400000,2009,Drama:Romance
15655,The Tigger Movie,6.700000,2000,Animation:Comedy:Drama:Family
18487,The Taking of Pelham 123,6.200000,2009,Action:Drama:Thriller
4816,Ghost Dog: The Way of the Samurai,7.800000,1999,Action:Crime:Drama:Thriller
160085,Schlussmacher,6.000000,2013,Comedy
187596,Walk of Shame,5.600000,2014,Comedy
247,The Killing,7.900000,1956,Action:Crime:Drama:Thriller
9754,Firewall,5.600000,2006,Thriller
15144,Sixteen Candles,6.900000,1984,Comedy:Romance:Family
45156,A Little Bit of Heaven,6.300000,2011,Comedy:Drama:Romance
8204,The Spiderwick Chronicles,6.000000,2008,Fantasy
9826,The Phantom,5.600000,1996,Action:Adventure
23023,Tooth Fairy,5.500000,2010,Comedy:Fantasy:Family
65760,The Whistleblower,7.100000,2010,Crime:Drama:Thriller
237791,The Way He Looks,8.900000,2014,Drama:Romance
86593,Wild Bill,7.200000,2011,Drama
8984,Disclosure,6.100000,1994,Crime:Drama:Mystery:Thriller:Romance
38843,Ramona and Beezus,6.400000,2010,Adventure:Comedy:Fantasy:Family
299,Ocean's Eleven,6.300000,1960,Action:Adventure:Comedy:Crime
84281,Hello I Must Be Going,6.200000,2012,Comedy:Drama:Romance:Indie
37233,The Firm,6.800000,1993,Drama:Mystery:Thriller
11770,Shaolin Soccer,6.500000,2001,Action:Comedy
6038,Shanghai Knights,5.800000,2003,Action:Adventure:Comedy:Western
54320,Love,6.300000,2011,Drama:Science Fiction
3177,Battle Royale II: Requiem,5.200000,2003,Action:Thriller
